week_index,week_label,week_start_2019_20,diagnosis,season,n,asr
72,17-23 November,2021-01-10,Asthma,2018-19,285.0,7.34
72,17-23 November,2021-01-10,Asthma,2019-20,403.0,10.22
72,17-23 November,2021-01-10,Cardiovascular diseases,2017-18,672.0,13.59
72,17-23 November,2021-01-10,Cardiovascular diseases,2018-19,629.0,12.47
72,17-23 November,2021-01-10,Cardiovascular diseases,2019-20,609.0,11.67
72,17-23 November,2021-01-10,Acute myocardial infarction,2017-18,66.0,1.29
72,17-23 November,2021-01-10,Acute myocardial infarction,2018-19,78.0,1.47
72,17-23 November,2021-01-10,Acute myocardial infarction,2019-20,73.0,1.38
72,17-23 November,2021-01-10,Cerebrovascular diseases,2017-18(x),66.0,1.27
72,17-23 November,2021-01-10,Cerebrovascular diseases,2018-19,128.0,2.46
72,17-23 November,2021-01-10,Cerebrovascular diseases,2019-20,119.0,2.26
72,17-23 November,2021-01-10,Mental and behavioural disorders,2017-18,916.0,23.69
72,17-23 November,2021-01-10,Mental and behavioural disorders,2018-19,933.0,23.65
72,17-23 November,2021-01-10,Mental and behavioural disorders,2019-20,922.0,23.28
72,17-23 November,2021-01-10,Dehydration,2017-18,57.0,1.29
72,17-23 November,2021-01-10,Dehydration,2018-19,62.0,1.36
72,17-23 November,2021-01-10,Dehydration,2019-20,79.0,1.84
72,17-23 November,2021-01-10,Chest pain,2017-18,1076.0,25.59
72,17-23 November,2021-01-10,Chest pain,2018-19,1158.0,26.66
72,17-23 November,2021-01-10,Chest pain,2019-20,1069.0,24.4
72,17-23 November,2021-01-10,Abnormalities of breathing,2017-18,285.0,6.69
72,17-23 November,2021-01-10,Abnormalities of breathing,2018-19,314.0,7.04
72,17-23 November,2021-01-10,Abnormalities of breathing,2019-20,361.0,7.98
72,17-23 November,2021-01-10,COPD with acute exacerbation,2017-18,46.0,0.93
72,17-23 November,2021-01-10,COPD with acute exacerbation,2018-19,82.0,1.59
72,17-23 November,2021-01-10,COPD with acute exacerbation,2019-20,115.0,2.2
73,24-30 November,2021-01-17,Diseases of the respiratory system,2017-18,1764.0,43.14
73,24-30 November,2021-01-17,Diseases of the respiratory system,2018-19,1877.0,45.56
73,24-30 November,2021-01-17,Diseases of the respiratory system,2019-20,1898.0,45.6
73,24-30 November,2021-01-17,Asthma,2017-18,217.0,5.67
73,24-30 November,2021-01-17,Asthma,2018-19,278.0,7.18
73,24-30 November,2021-01-17,Asthma,2019-20,262.0,6.54
73,24-30 November,2021-01-17,Cardiovascular diseases,2017-18,713.0,14.36
73,24-30 November,2021-01-17,Cardiovascular diseases,2018-19,677.0,13.33
73,24-30 November,2021-01-17,Cardiovascular diseases,2019-20,638.0,12.21
73,24-30 November,2021-01-17,Acute myocardial infarction,2017-18,67.0,1.37
73,24-30 November,2021-01-17,Acute myocardial infarction,2018-19,84.0,1.59
73,24-30 November,2021-01-17,Acute myocardial infarction,2019-20,86.0,1.6
73,24-30 November,2021-01-17,Cerebrovascular diseases,2017-18(x),72.0,1.39
73,24-30 November,2021-01-17,Cerebrovascular diseases,2018-19,140.0,2.66
73,24-30 November,2021-01-17,Cerebrovascular diseases,2019-20,122.0,2.29
73,24-30 November,2021-01-17,Mental and behavioural disorders,2017-18,949.0,24.36
73,24-30 November,2021-01-17,Mental and behavioural disorders,2018-19,849.0,21.57
73,24-30 November,2021-01-17,Mental and behavioural disorders,2019-20,982.0,24.61
73,24-30 November,2021-01-17,Dehydration,2017-18,75.0,1.66
73,24-30 November,2021-01-17,Dehydration,2018-19,52.0,1.14
73,24-30 November,2021-01-17,Dehydration,2019-20,75.0,1.69
73,24-30 November,2021-01-17,Chest pain,2017-18,1050.0,24.98
73,24-30 November,2021-01-17,Chest pain,2018-19,1105.0,25.6
73,24-30 November,2021-01-17,Chest pain,2019-20,1110.0,25.27
73,24-30 November,2021-01-17,Abnormalities of breathing,2017-18,291.0,6.63
73,24-30 November,2021-01-17,Abnormalities of breathing,2018-19,320.0,7.06
73,24-30 November,2021-01-17,Abnormalities of breathing,2019-20,400.0,8.98
73,24-30 November,2021-01-17,COPD with acute exacerbation,2017-18,60.0,1.21
73,24-30 November,2021-01-17,COPD with acute exacerbation,2018-19,72.0,1.39
73,24-30 November,2021-01-17,COPD with acute exacerbation,2019-20,80.0,1.55
74,1-7 December,2021-01-24,Diseases of the respiratory system,2017-18,1547.0,37.76
74,1-7 December,2021-01-24,Diseases of the respiratory system,2018-19,1769.0,42.57
74,1-7 December,2021-01-24,Diseases of the respiratory system,2019-20,2029.0,48.76
74,1-7 December,2021-01-24,Asthma,2017-18,193.0,4.89
74,1-7 December,2021-01-24,Asthma,2018-19,247.0,6.31
74,1-7 December,2021-01-24,Asthma,2019-20,374.0,9.49
74,1-7 December,2021-01-24,Cardiovascular diseases,2017-18,703.0,14.19
74,1-7 December,2021-01-24,Cardiovascular diseases,2018-19,619.0,12.31
74,1-7 December,2021-01-24,Cardiovascular diseases,2019-20,597.0,11.68
74,1-7 December,2021-01-24,Acute myocardial infarction,2017-18,81.0,1.59
74,1-7 December,2021-01-24,Acute myocardial infarction,2018-19,73.0,1.36
74,1-7 December,2021-01-24,Acute myocardial infarction,2019-20,89.0,1.65
74,1-7 December,2021-01-24,Cerebrovascular diseases,2017-18(x),62.0,1.27
74,1-7 December,2021-01-24,Cerebrovascular diseases,2018-19,111.0,2.06
74,1-7 December,2021-01-24,Cerebrovascular diseases,2019-20,122.0,2.32
74,1-7 December,2021-01-24,Mental and behavioural disorders,2017-18,861.0,22.14
74,1-7 December,2021-01-24,Mental and behavioural disorders,2018-19,943.0,23.84
74,1-7 December,2021-01-24,Mental and behavioural disorders,2019-20,923.0,23.05
74,1-7 December,2021-01-24,Dehydration,2017-18,70.0,1.55
74,1-7 December,2021-01-24,Dehydration,2018-19,82.0,1.73
74,1-7 December,2021-01-24,Dehydration,2019-20,78.0,1.68
74,1-7 December,2021-01-24,Chest pain,2017-18,1016.0,23.61
74,1-7 December,2021-01-24,Chest pain,2018-19,1114.0,25.9
74,1-7 December,2021-01-24,Chest pain,2019-20,1147.0,26.3
74,1-7 December,2021-01-24,Abnormalities of breathing,2017-18,271.0,6.21
74,1-7 December,2021-01-24,Abnormalities of breathing,2018-19,345.0,7.67
74,1-7 December,2021-01-24,Abnormalities of breathing,2019-20,398.0,9.08
74,1-7 December,2021-01-24,COPD with acute exacerbation,2017-18,44.0,0.88
74,1-7 December,2021-01-24,COPD with acute exacerbation,2018-19,70.0,1.42
74,1-7 December,2021-01-24,COPD with acute exacerbation,2019-20,99.0,1.9
75,8-14 December,2021-01-31,Diseases of the respiratory system,2017-18,1607.0,39.87
75,8-14 December,2021-01-31,Diseases of the respiratory system,2018-19,1728.0,41.74
75,8-14 December,2021-01-31,Diseases of the respiratory system,2019-20,2151.0,51.58
75,8-14 December,2021-01-31,Asthma,2017-18,197.0,5.21
75,8-14 December,2021-01-31,Asthma,2018-19,206.0,5.28
75,8-14 December,2021-01-31,Asthma,2019-20,400.0,10.05
75,8-14 December,2021-01-31,Cardiovascular diseases,2017-18,657.0,13.29
75,8-14 December,2021-01-31,Cardiovascular diseases,2018-19,593.0,11.68
75,8-14 December,2021-01-31,Cardiovascular diseases,2019-20,612.0,11.88
75,8-14 December,2021-01-31,Acute myocardial infarction,2017-18,69.0,1.31
75,8-14 December,2021-01-31,Acute myocardial infarction,2018-19,86.0,1.61
75,8-14 December,2021-01-31,Acute myocardial infarction,2019-20,83.0,1.56
75,8-14 December,2021-01-31,Cerebrovascular diseases,2017-18(x),79.0,1.58
75,8-14 December,2021-01-31,Cerebrovascular diseases,2018-19,142.0,2.75
75,8-14 December,2021-01-31,Cerebrovascular diseases,2019-20,120.0,2.29
75,8-14 December,2021-01-31,Mental and behavioural disorders,2017-18,854.0,21.57
75,8-14 December,2021-01-31,Mental and behavioural disorders,2018-19,958.0,24.19
75,8-14 December,2021-01-31,Mental and behavioural disorders,2019-20,912.0,22.66
75,8-14 December,2021-01-31,Dehydration,2017-18,65.0,1.48
75,8-14 December,2021-01-31,Dehydration,2018-19,71.0,1.51
75,8-14 December,2021-01-31,Dehydration,2019-20,77.0,1.71
75,8-14 December,2021-01-31,Chest pain,2017-18,941.0,22.01
75,8-14 December,2021-01-31,Chest pain,2018-19,1110.0,25.56
75,8-14 December,2021-01-31,Chest pain,2019-20,1161.0,26.17
75,8-14 December,2021-01-31,Abnormalities of breathing,2017-18,296.0,6.94
75,8-14 December,2021-01-31,Abnormalities of breathing,2018-19,346.0,7.72
75,8-14 December,2021-01-31,Abnormalities of breathing,2019-20,420.0,9.19
75,8-14 December,2021-01-31,COPD with acute exacerbation,2017-18,40.0,0.83
75,8-14 December,2021-01-31,COPD with acute exacerbation,2018-19,86.0,1.72
75,8-14 December,2021-01-31,COPD with acute exacerbation,2019-20,125.0,2.39
76,15-21 December,2021-02-07,Diseases of the respiratory system,2017-18,1740.0,43.32
76,15-21 December,2021-02-07,Diseases of the respiratory system,2018-19,1733.0,41.58
76,15-21 December,2021-02-07,Diseases of the respiratory system,2019-20,2121.0,50.92
76,15-21 December,2021-02-07,Asthma,2017-18,231.0,5.98
76,15-21 December,2021-02-07,Asthma,2018-19,205.0,5.17
76,15-21 December,2021-02-07,Asthma,2019-20,308.0,7.71
76,15-21 December,2021-02-07,Cardiovascular diseases,2017-18,637.0,12.89
76,15-21 December,2021-02-07,Cardiovascular diseases,2018-19,623.0,12.42
76,15-21 December,2021-02-07,Cardiovascular diseases,2019-20,620.0,12.07
76,15-21 December,2021-02-07,Acute myocardial infarction,2017-18,58.0,1.15
76,15-21 December,2021-02-07,Acute myocardial infarction,2018-19,95.0,1.86
76,15-21 December,2021-02-07,Acute myocardial infarction,2019-20,104.0,2.02
76,15-21 December,2021-02-07,Cerebrovascular diseases,2017-18(x),64.0,1.32
76,15-21 December,2021-02-07,Cerebrovascular diseases,2018-19,122.0,2.42
76,15-21 December,2021-02-07,Cerebrovascular diseases,2019-20,120.0,2.22
76,15-21 December,2021-02-07,Mental and behavioural disorders,2017-18,860.0,22.0
76,15-21 December,2021-02-07,Mental and behavioural disorders,2018-19,916.0,23.11
76,15-21 December,2021-02-07,Mental and behavioural disorders,2019-20,906.0,22.39
76,15-21 December,2021-02-07,Dehydration,2017-18,108.0,2.43
76,15-21 December,2021-02-07,Dehydration,2018-19,68.0,1.54
76,15-21 December,2021-02-07,Dehydration,2019-20,109.0,2.49
76,15-21 December,2021-02-07,Chest pain,2017-18,973.0,22.68
76,15-21 December,2021-02-07,Chest pain,2018-19,1146.0,26.09
76,15-21 December,2021-02-07,Chest pain,2019-20,1043.0,23.38
76,15-21 December,2021-02-07,Abnormalities of breathing,2017-18,310.0,7.12
76,15-21 December,2021-02-07,Abnormalities of breathing,2018-19,318.0,6.96
76,15-21 December,2021-02-07,Abnormalities of breathing,2019-20,404.0,8.97
76,15-21 December,2021-02-07,COPD with acute exacerbation,2017-18,43.0,0.88
76,15-21 December,2021-02-07,COPD with acute exacerbation,2018-19,81.0,1.6
76,15-21 December,2021-02-07,COPD with acute exacerbation,2019-20,107.0,2.04
77,22-28 December,2021-02-14,Diseases of the respiratory system,2017-18,2208.0,54.69
77,22-28 December,2021-02-14,Diseases of the respiratory system,2018-19,2182.0,53.7
77,22-28 December,2021-02-14,Diseases of the respiratory system,2019-20,2427.0,58.1
77,22-28 December,2021-02-14,Asthma,2017-18,263.0,6.63
77,22-28 December,2021-02-14,Asthma,2018-19,250.0,6.42
77,22-28 December,2021-02-14,Asthma,2019-20,277.0,6.81
77,22-28 December,2021-02-14,Cardiovascular diseases,2017-18,639.0,12.89
77,22-28 December,2021-02-14,Cardiovascular diseases,2018-19,524.0,10.3
77,22-28 December,2021-02-14,Cardiovascular diseases,2019-20,536.0,10.17
77,22-28 December,2021-02-14,Acute myocardial infarction,2017-18,56.0,1.1
77,22-28 December,2021-02-14,Acute myocardial infarction,2018-19,72.0,1.34
77,22-28 December,2021-02-14,Acute myocardial infarction,2019-20,85.0,1.6
77,22-28 December,2021-02-14,Cerebrovascular diseases,2017-18(x),64.0,1.13
77,22-28 December,2021-02-14,Cerebrovascular diseases,2018-19,115.0,2.23
77,22-28 December,2021-02-14,Cerebrovascular diseases,2019-20,135.0,2.55
77,22-28 December,2021-02-14,Mental and behavioural disorders,2017-18,869.0,22.16
77,22-28 December,2021-02-14,Mental and behavioural disorders,2018-19,835.0,20.98
77,22-28 December,2021-02-14,Mental and behavioural disorders,2019-20,832.0,20.56
77,22-28 December,2021-02-14,Dehydration,2017-18,96.0,2.08
77,22-28 December,2021-02-14,Dehydration,2018-19,83.0,1.86
77,22-28 December,2021-02-14,Dehydration,2019-20,88.0,2.06
77,22-28 December,2021-02-14,Chest pain,2017-18,866.0,20.21
77,22-28 December,2021-02-14,Chest pain,2018-19,865.0,19.8
77,22-28 December,2021-02-14,Chest pain,2019-20,973.0,21.66
77,22-28 December,2021-02-14,Abnormalities of breathing,2017-18,305.0,7.03
77,22-28 December,2021-02-14,Abnormalities of breathing,2018-19,324.0,7.23
77,22-28 December,2021-02-14,Abnormalities of breathing,2019-20,320.0,7.05
77,22-28 December,2021-02-14,COPD with acute exacerbation,2017-18,58.0,1.2
77,22-28 December,2021-02-14,COPD with acute exacerbation,2018-19,89.0,1.73
77,22-28 December,2021-02-14,COPD with acute exacerbation,2019-20,104.0,1.97
78,29 December-4 January,2021-02-21,Diseases of the respiratory system,2017-18,2068.0,50.3
78,29 December-4 January,2021-02-21,Diseases of the respiratory system,2018-19,2104.0,50.34
78,29 December-4 January,2021-02-21,Diseases of the respiratory system,2019-20,2514.0,59.56
78,29 December-4 January,2021-02-21,Asthma,2017-18,203.0,5.22
78,29 December-4 January,2021-02-21,Asthma,2018-19,208.0,5.19
78,29 December-4 January,2021-02-21,Asthma,2019-20,340.0,8.25
78,29 December-4 January,2021-02-21,Cardiovascular diseases,2017-18,625.0,12.43
78,29 December-4 January,2021-02-21,Cardiovascular diseases,2018-19,594.0,11.6
78,29 December-4 January,2021-02-21,Cardiovascular diseases,2019-20,595.0,11.54
78,29 December-4 January,2021-02-21,Acute myocardial infarction,2017-18,66.0,1.28
78,29 December-4 January,2021-02-21,Acute myocardial infarction,2018-19,84.0,1.56
78,29 December-4 January,2021-02-21,Acute myocardial infarction,2019-20,86.0,1.64
78,29 December-4 January,2021-02-21,Cerebrovascular diseases,2017-18(x),59.0,1.13
78,29 December-4 January,2021-02-21,Cerebrovascular diseases,2018-19,138.0,2.58
78,29 December-4 January,2021-02-21,Cerebrovascular diseases,2019-20,124.0,2.25
78,29 December-4 January,2021-02-21,Mental and behavioural disorders,2017-18,897.0,23.18
78,29 December-4 January,2021-02-21,Mental and behavioural disorders,2018-19,1087.0,27.41
78,29 December-4 January,2021-02-21,Mental and behavioural disorders,2019-20,990.0,24.78
78,29 December-4 January,2021-02-21,Dehydration,2017-18,75.0,1.74
78,29 December-4 January,2021-02-21,Dehydration,2018-19,120.0,2.64
78,29 December-4 January,2021-02-21,Dehydration,2019-20,116.0,2.67
78,29 December-4 January,2021-02-21,Chest pain,2017-18,995.0,23.15
78,29 December-4 January,2021-02-21,Chest pain,2018-19,1084.0,24.88
78,29 December-4 January,2021-02-21,Chest pain,2019-20,1080.0,24.54
78,29 December-4 January,2021-02-21,Abnormalities of breathing,2017-18,261.0,5.88
78,29 December-4 January,2021-02-21,Abnormalities of breathing,2018-19,304.0,6.77
78,29 December-4 January,2021-02-21,Abnormalities of breathing,2019-20,419.0,9.17
78,29 December-4 January,2021-02-21,COPD with acute exacerbation,2017-18,51.0,1.05
78,29 December-4 January,2021-02-21,COPD with acute exacerbation,2018-19,95.0,1.86
78,29 December-4 January,2021-02-21,COPD with acute exacerbation,2019-20,131.0,2.52
79,5-11 January,2021-02-28,Diseases of the respiratory system,2017-18,1568.0,38.1
79,5-11 January,2021-02-28,Diseases of the respiratory system,2018-19,1584.0,38.18
79,5-11 January,2021-02-28,Diseases of the respiratory system,2019-20,1910.0,44.8
79,5-11 January,2021-02-28,Asthma,2017-18,194.0,4.96
79,5-11 January,2021-02-28,Asthma,2018-19,195.0,4.89
79,5-11 January,2021-02-28,Asthma,2019-20,297.0,7.23
79,5-11 January,2021-02-28,Cardiovascular diseases,2017-18,613.0,12.21
79,5-11 January,2021-02-28,Cardiovascular diseases,2018-19,607.0,11.83
79,5-11 January,2021-02-28,Cardiovascular diseases,2019-20,575.0,11.19
79,5-11 January,2021-02-28,Acute myocardial infarction,2017-18,76.0,1.5
79,5-11 January,2021-02-28,Acute myocardial infarction,2018-19,72.0,1.37
79,5-11 January,2021-02-28,Acute myocardial infarction,2019-20,77.0,1.47
79,5-11 January,2021-02-28,Cerebrovascular diseases,2017-18(x),64.0,1.24
79,5-11 January,2021-02-28,Cerebrovascular diseases,2018-19,118.0,2.25
79,5-11 January,2021-02-28,Cerebrovascular diseases,2019-20,132.0,2.44
79,5-11 January,2021-02-28,Mental and behavioural disorders,2017-18,843.0,21.51
79,5-11 January,2021-02-28,Mental and behavioural disorders,2018-19,904.0,22.75
79,5-11 January,2021-02-28,Mental and behavioural disorders,2019-20,865.0,21.43
79,5-11 January,2021-02-28,Dehydration,2017-18,85.0,1.87
79,5-11 January,2021-02-28,Dehydration,2018-19,80.0,1.75
79,5-11 January,2021-02-28,Dehydration,2019-20,96.0,2.19
79,5-11 January,2021-02-28,Chest pain,2017-18,1009.0,23.75
79,5-11 January,2021-02-28,Chest pain,2018-19,1112.0,25.54
79,5-11 January,2021-02-28,Chest pain,2019-20,1203.0,27.37
79,5-11 January,2021-02-28,Abnormalities of breathing,2017-18,270.0,6.07
79,5-11 January,2021-02-28,Abnormalities of breathing,2018-19,337.0,7.41
79,5-11 January,2021-02-28,Abnormalities of breathing,2019-20,364.0,7.9
79,5-11 January,2021-02-28,COPD with acute exacerbation,2017-18,46.0,0.94
79,5-11 January,2021-02-28,COPD with acute exacerbation,2018-19,83.0,1.63
79,5-11 January,2021-02-28,COPD with acute exacerbation,2019-20,109.0,2.1
80,12-18 January,2021-03-07,Diseases of the respiratory system,2017-18,1357.0,32.86
80,12-18 January,2021-03-07,Diseases of the respiratory system,2018-19,1382.0,33.26
80,12-18 January,2021-03-07,Diseases of the respiratory system,2019-20,1571.0,36.57
80,12-18 January,2021-03-07,Asthma,2017-18,159.0,4.02
80,12-18 January,2021-03-07,Asthma,2018-19,156.0,3.88
80,12-18 January,2021-03-07,Asthma,2019-20,185.0,4.51
80,12-18 January,2021-03-07,Cardiovascular diseases,2017-18,681.0,13.66
80,12-18 January,2021-03-07,Cardiovascular diseases,2018-19,553.0,11.11
80,12-18 January,2021-03-07,Cardiovascular diseases,2019-20,594.0,11.49
80,12-18 January,2021-03-07,Acute myocardial infarction,2017-18,76.0,1.45
80,12-18 January,2021-03-07,Acute myocardial infarction,2018-19,66.0,1.29
80,12-18 January,2021-03-07,Acute myocardial infarction,2019-20,90.0,1.75
80,12-18 January,2021-03-07,Cerebrovascular diseases,2017-18(x),55.0,1.01
80,12-18 January,2021-03-07,Cerebrovascular diseases,2018-19,142.0,2.71
80,12-18 January,2021-03-07,Cerebrovascular diseases,2019-20,144.0,2.6
80,12-18 January,2021-03-07,Mental and behavioural disorders,2017-18,822.0,21.03
80,12-18 January,2021-03-07,Mental and behavioural disorders,2018-19,901.0,22.47
80,12-18 January,2021-03-07,Mental and behavioural disorders,2019-20,855.0,21.26
80,12-18 January,2021-03-07,Dehydration,2017-18,75.0,1.63
80,12-18 January,2021-03-07,Dehydration,2018-19,103.0,2.24
80,12-18 January,2021-03-07,Dehydration,2019-20,62.0,1.34
80,12-18 January,2021-03-07,Chest pain,2017-18,1077.0,25.45
80,12-18 January,2021-03-07,Chest pain,2018-19,1092.0,25.25
80,12-18 January,2021-03-07,Chest pain,2019-20,1166.0,26.48
80,12-18 January,2021-03-07,Abnormalities of breathing,2017-18,262.0,6.04
80,12-18 January,2021-03-07,Abnormalities of breathing,2018-19,307.0,6.7
80,12-18 January,2021-03-07,Abnormalities of breathing,2019-20,307.0,6.73
80,12-18 January,2021-03-07,COPD with acute exacerbation,2017-18,39.0,0.77
80,12-18 January,2021-03-07,COPD with acute exacerbation,2018-19,58.0,1.19
80,12-18 January,2021-03-07,COPD with acute exacerbation,2019-20,91.0,1.77
81,19-25 January,2021-03-14,Diseases of the respiratory system,2017-18,1364.0,33.16
81,19-25 January,2021-03-14,Diseases of the respiratory system,2018-19,1413.0,33.92
81,19-25 January,2021-03-14,Diseases of the respiratory system,2019-20,1707.0,40.25
81,19-25 January,2021-03-14,Asthma,2017-18,171.0,4.4
81,19-25 January,2021-03-14,Asthma,2018-19,169.0,4.2
81,19-25 January,2021-03-14,Asthma,2019-20,189.0,4.62
81,19-25 January,2021-03-14,Cardiovascular diseases,2017-18,662.0,13.3
81,19-25 January,2021-03-14,Cardiovascular diseases,2018-19,624.0,12.27
81,19-25 January,2021-03-14,Cardiovascular diseases,2019-20,647.0,12.67
81,19-25 January,2021-03-14,Acute myocardial infarction,2017-18,60.0,1.12
81,19-25 January,2021-03-14,Acute myocardial infarction,2018-19,89.0,1.73
81,19-25 January,2021-03-14,Acute myocardial infarction,2019-20,86.0,1.67
81,19-25 January,2021-03-14,Cerebrovascular diseases,2017-18(x),40.0,0.81
81,19-25 January,2021-03-14,Cerebrovascular diseases,2018-19,146.0,2.79
81,19-25 January,2021-03-14,Cerebrovascular diseases,2019-20,158.0,2.92
81,19-25 January,2021-03-14,Mental and behavioural disorders,2017-18,895.0,22.91
81,19-25 January,2021-03-14,Mental and behavioural disorders,2018-19,868.0,21.86
81,19-25 January,2021-03-14,Mental and behavioural disorders,2019-20,882.0,21.91
81,19-25 January,2021-03-14,Dehydration,2017-18,112.0,2.56
81,19-25 January,2021-03-14,Dehydration,2018-19,120.0,2.54
81,19-25 January,2021-03-14,Dehydration,2019-20,54.0,1.17
81,19-25 January,2021-03-14,Chest pain,2017-18,1030.0,24.2
81,19-25 January,2021-03-14,Chest pain,2018-19,1158.0,26.95
81,19-25 January,2021-03-14,Chest pain,2019-20,1225.0,27.74
81,19-25 January,2021-03-14,Abnormalities of breathing,2017-18,269.0,6.12
81,19-25 January,2021-03-14,Abnormalities of breathing,2018-19,317.0,7.18
81,19-25 January,2021-03-14,Abnormalities of breathing,2019-20,350.0,7.78
81,19-25 January,2021-03-14,COPD with acute exacerbation,2017-18,40.0,0.8
81,19-25 January,2021-03-14,COPD with acute exacerbation,2018-19,72.0,1.44
81,19-25 January,2021-03-14,COPD with acute exacerbation,2019-20,94.0,1.81
82,26 January-1 February,2021-03-21,Diseases of the respiratory system,2017-18,1407.0,34.77
82,26 January-1 February,2021-03-21,Diseases of the respiratory system,2018-19,1684.0,40.86
82,26 January-1 February,2021-03-21,Diseases of the respiratory system,2019-20,2088.0,50.68
82,26 January-1 February,2021-03-21,Asthma,2017-18,153.0,3.92
82,26 January-1 February,2021-03-21,Asthma,2018-19,185.0,4.57
82,26 January-1 February,2021-03-21,Asthma,2019-20,192.0,4.81
82,26 January-1 February,2021-03-21,Cardiovascular diseases,2017-18,618.0,12.38
82,26 January-1 February,2021-03-21,Cardiovascular diseases,2018-19,572.0,11.11
82,26 January-1 February,2021-03-21,Cardiovascular diseases,2019-20,567.0,11.12
82,26 January-1 February,2021-03-21,Acute myocardial infarction,2017-18,61.0,1.23
82,26 January-1 February,2021-03-21,Acute myocardial infarction,2018-19,77.0,1.43
82,26 January-1 February,2021-03-21,Acute myocardial infarction,2019-20,83.0,1.59
82,26 January-1 February,2021-03-21,Cerebrovascular diseases,2017-18(x),65.0,1.29
82,26 January-1 February,2021-03-21,Cerebrovascular diseases,2018-19,129.0,2.4
82,26 January-1 February,2021-03-21,Cerebrovascular diseases,2019-20,145.0,2.81
82,26 January-1 February,2021-03-21,Mental and behavioural disorders,2017-18,862.0,22.16
82,26 January-1 February,2021-03-21,Mental and behavioural disorders,2018-19,948.0,23.85
82,26 January-1 February,2021-03-21,Mental and behavioural disorders,2019-20,941.0,23.42
82,26 January-1 February,2021-03-21,Dehydration,2017-18,83.0,1.79
82,26 January-1 February,2021-03-21,Dehydration,2018-19,86.0,1.88
82,26 January-1 February,2021-03-21,Dehydration,2019-20,85.0,1.82
82,26 January-1 February,2021-03-21,Chest pain,2017-18,1001.0,23.32
82,26 January-1 February,2021-03-21,Chest pain,2018-19,1089.0,25.24
82,26 January-1 February,2021-03-21,Chest pain,2019-20,1207.0,28.03
82,26 January-1 February,2021-03-21,Abnormalities of breathing,2017-18,301.0,6.99
82,26 January-1 February,2021-03-21,Abnormalities of breathing,2018-19,346.0,7.77
82,26 January-1 February,2021-03-21,Abnormalities of breathing,2019-20,360.0,8.31
82,26 January-1 February,2021-03-21,COPD with acute exacerbation,2017-18,23.0,0.48
82,26 January-1 February,2021-03-21,COPD with acute exacerbation,2018-19,67.0,1.3
82,26 January-1 February,2021-03-21,COPD with acute exacerbation,2019-20,90.0,1.74
83,2-8 February,2021-03-28,Diseases of the respiratory system,2017-18,1464.0,36.09
83,2-8 February,2021-03-28,Diseases of the respiratory system,2018-19,1641.0,40.35
83,2-8 February,2021-03-28,Diseases of the respiratory system,2019-20,1788.0,43.65
83,2-8 February,2021-03-28,Asthma,2017-18,217.0,5.7
83,2-8 February,2021-03-28,Asthma,2018-19,212.0,5.49
83,2-8 February,2021-03-28,Asthma,2019-20,191.0,4.84
83,2-8 February,2021-03-28,Cardiovascular diseases,2017-18,632.0,12.52
83,2-8 February,2021-03-28,Cardiovascular diseases,2018-19,628.0,12.32
83,2-8 February,2021-03-28,Cardiovascular diseases,2019-20,567.0,11.28
83,2-8 February,2021-03-28,Acute myocardial infarction,2017-18,80.0,1.57
83,2-8 February,2021-03-28,Acute myocardial infarction,2018-19,71.0,1.43
83,2-8 February,2021-03-28,Acute myocardial infarction,2019-20,82.0,1.55
83,2-8 February,2021-03-28,Cerebrovascular diseases,2017-18(x),70.0,1.36
83,2-8 February,2021-03-28,Cerebrovascular diseases,2018-19,126.0,2.46
83,2-8 February,2021-03-28,Cerebrovascular diseases,2019-20,127.0,2.35
83,2-8 February,2021-03-28,Mental and behavioural disorders,2017-18,889.0,22.9
83,2-8 February,2021-03-28,Mental and behavioural disorders,2018-19,948.0,23.67
83,2-8 February,2021-03-28,Mental and behavioural disorders,2019-20,851.0,21.46
83,2-8 February,2021-03-28,Dehydration,2017-18,49.0,1.11
83,2-8 February,2021-03-28,Dehydration,2018-19,74.0,1.64
83,2-8 February,2021-03-28,Dehydration,2019-20,80.0,1.77
83,2-8 February,2021-03-28,Chest pain,2017-18,1036.0,24.48
83,2-8 February,2021-03-28,Chest pain,2018-19,1137.0,26.3
83,2-8 February,2021-03-28,Chest pain,2019-20,1160.0,26.48
83,2-8 February,2021-03-28,Abnormalities of breathing,2017-18,286.0,6.64
83,2-8 February,2021-03-28,Abnormalities of breathing,2018-19,378.0,8.7
83,2-8 February,2021-03-28,Abnormalities of breathing,2019-20,343.0,7.85
83,2-8 February,2021-03-28,COPD with acute exacerbation,2017-18,35.0,0.71
83,2-8 February,2021-03-28,COPD with acute exacerbation,2018-19,68.0,1.36
83,2-8 February,2021-03-28,COPD with acute exacerbation,2019-20,81.0,1.58
84,9-15 February,2021-04-04,Diseases of the respiratory system,2017-18,1592.0,40.05
84,9-15 February,2021-04-04,Diseases of the respiratory system,2018-19,1851.0,45.72
84,9-15 February,2021-04-04,Diseases of the respiratory system,2019-20,1754.0,42.53
84,9-15 February,2021-04-04,Asthma,2017-18,287.0,7.68
84,9-15 February,2021-04-04,Asthma,2018-19,310.0,8.14
84,9-15 February,2021-04-04,Asthma,2019-20,224.0,5.81
84,9-15 February,2021-04-04,Cardiovascular diseases,2017-18,698.0,14.16
84,9-15 February,2021-04-04,Cardiovascular diseases,2018-19,577.0,11.71
